id;date;longitude;latitude
GBR 777;2020-11-22;-29.154;3.64933333333333
33 ESP;2020-11-22;-28.2323333333333;3.865
FRA 14;2020-11-22;-29.0365;3.88633333333333
FRA 71;2020-11-22;-28.9816666666667;4.42933333333333
FRA 72;2020-11-22;-27.2363333333333;8.7405
FRA 83;2020-11-22;-27.8381666666667;8.695
FRA 50;2020-11-22;-28.2421666666667;8.95783333333333
FIN 222;2020-11-22;-27.5141666666667;9.32966666666667
FRA 56;2020-11-22;-29.1105;9.0525
JPN 11;2020-11-22;-29.178;13.994
FRA 8;2020-11-22;-19.8023333333333;25.7341666666667
FRA 79;2020-11-23;-21.0086666666667;-29.8496666666667
FRA 59;2020-11-23;-21.4938333333333;-29.6361666666667
FRA 01;2020-11-23;-23.3358333333333;-25.6038333333333
FRA 85;2020-11-23;-24.73;-26.2446666666667
GBR 99;2020-11-23;-26.1003333333333;-26.1078333333333
MON 10;2020-11-23;-25.543;-25.4398333333333
FRA 17;2020-11-23;-25.4201666666667;-25.2168333333333
FRA 18;2020-11-23;-26.743;-26.1108333333333
FRA 4;2020-11-23;-26.6106666666667;-25.3395
FRA 109;2020-11-23;-27.307;-24.9341666666667
FRA 09;2020-11-23;-28.216;-21.6033333333333
FRA 1000;2020-11-23;-28.7816666666667;-21.4248333333333
ITA 34;2020-11-23;-29.2958333333333;-21.6341666666667
FRA 53;2020-11-23;-28.7815;-18.023
FRA 27;2020-11-23;-28.8103333333333;-17.5603333333333
FRA 30;2020-11-23;-29.9503333333333;-16.1265
FRA 49;2020-11-23;-30.4263333333333;-15.7591666666667
SUI 7;2020-11-23;-30.6041666666667;-15.158
FRA 92;2020-11-23;-30.6953333333333;-10.1888333333333
GBR 777;2020-11-23;-30.3101666666667;-0.205333333333333
33 ESP;2020-11-23;-29.3673333333333;0.263833333333333
FRA 14;2020-11-23;-30.3941666666667;0.00516666666666667
FRA 71;2020-11-23;-30.191;0.770833333333333
FRA 72;2020-11-23;-27.3521666666667;6.56216666666667
FRA 50;2020-11-23;-28.5188333333333;6.35333333333333
FRA 83;2020-11-23;-27.9573333333333;6.53833333333333
FIN 222;2020-11-23;-27.1161666666667;6.71483333333333
FRA 56;2020-11-23;-28.9493333333333;6.4705
JPN 11;2020-11-23;-28.663;9.39816666666667
FRA 8;2020-11-23;-20.358;19.6316666666667
FRA 79;2020-11-24;-17.6358333333333;-33.0276666666667
FRA 59;2020-11-24;-18.2486666666667;-31.7161666666667
FRA 01;2020-11-24;-20.8381666666667;-28.9006666666667
FRA 85;2020-11-24;-21.5601666666667;-28.617
FRA 17;2020-11-24;-22.7371666666667;-27.9418333333333
MON 10;2020-11-24;-22.739;-27.9363333333333
FRA 4;2020-11-24;-23.5888333333333;-27.6356666666667
GBR 99;2020-11-24;-25.5785;-27.7803333333333
FRA 18;2020-11-24;-27.653;-29.3575
FRA 109;2020-11-24;-26.9366666666667;-28.0855
FRA 09;2020-11-24;-27.1341666666667;-25.5066666666667
FRA 1000;2020-11-24;-27.5598333333333;-25.1686666666667
ITA 34;2020-11-24;-28.1485;-25.2691666666667
FRA 27;2020-11-24;-28.0618333333333;-22.6943333333333
FRA 53;2020-11-24;-27.5596666666667;-21.9926666666667
FRA 30;2020-11-24;-28.9266666666667;-20.5475
FRA 49;2020-11-24;-30.2786666666667;-20.7596666666667
SUI 7;2020-11-24;-30.4161666666667;-20.0283333333333
FRA 92;2020-11-24;-30.5988333333333;-15.2968333333333
GBR 777;2020-11-24;-31.48;-4.20816666666667
FRA 14;2020-11-24;-31.9376666666667;-4.30033333333333
33 ESP;2020-11-24;-30.5378333333333;-3.54833333333333
FRA 71;2020-11-24;-31.4771666666667;-3.5815
FRA 56;2020-11-24;-29.2791666666667;3.699
FRA 72;2020-11-24;-27.8418333333333;4.1935
FRA 50;2020-11-24;-28.4;4.26966666666667
FRA 83;2020-11-24;-27.9015;4.48183333333333
FIN 222;2020-11-24;-27.3711666666667;4.90366666666667
JPN 11;2020-11-24;-29.0391666666667;8.01283333333333
FRA 8;2020-11-24;-21.5706666666667;16.3146666666667
FRA 79;2020-11-25;-15.8298333333333;-36.9901666666667
FRA 59;2020-11-25;-16.0551666666667;-34.6763333333333
FRA 01;2020-11-25;-19.7165;-30.7048333333333
FRA 85;2020-11-25;-21.9295;-30.8288333333333
MON 10;2020-11-25;-21.9625;-30.2238333333333
FRA 17;2020-11-25;-21.9251666666667;-30.1351666666667
FRA 4;2020-11-25;-24.612;-30.3693333333333
GBR 99;2020-11-25;-26.6695;-31.0161666666667
FRA 109;2020-11-25;-28.4613333333333;-32.1436666666667
FRA 18;2020-11-25;-28.5963333333333;-32.1186666666667
FRA 09;2020-11-25;-26.7833333333333;-28.4283333333333
FRA 1000;2020-11-25;-27.5136666666667;-28.3015
ITA 34;2020-11-25;-28.5011666666667;-28.3793333333333
FRA 53;2020-11-25;-26.9791666666667;-25.8605
FRA 27;2020-11-25;-27.3628333333333;-25.6308333333333
FRA 30;2020-11-25;-29.065;-24.16
FRA 49;2020-11-25;-30.0293333333333;-25.1585
SUI 7;2020-11-25;-30.7761666666667;-23.9681666666667
FRA 92;2020-11-25;-30.2585;-20.5371666666667
FRA 14;2020-11-25;-32.6748333333333;-9.43933333333333
33 ESP;2020-11-25;-31.5301666666667;-8.40766666666667
FRA 71;2020-11-25;-32.2975;-8.7265
GBR 777;2020-11-25;-32.5415;-8.61216666666667
FRA 72;2020-11-25;-29.0568333333333;1.52683333333333
FRA 50;2020-11-25;-29.0495;1.67133333333333
FRA 56;2020-11-25;-29.8966666666667;1.78283333333333
FRA 83;2020-11-25;-28.5586666666667;2.16983333333333
FIN 222;2020-11-25;-28.561;3.3155
JPN 11;2020-11-25;-28.9888333333333;6.368
FRA 8;2020-11-25;-23.9836666666667;14.3646666666667
FRA 79;2020-11-26;-13.5476666666667;-38.5135
FRA 59;2020-11-26;-15.1191666666667;-36.6045
FRA 01;2020-11-26;-17.4825;-32.3748333333333
FRA 85;2020-11-26;-23.5288333333333;-34.7578333333333
MON 10;2020-11-26;-23.2935;-34.3995
FRA 17;2020-11-26;-23.3265;-34.41
FRA 4;2020-11-26;-25.5446666666667;-35.1081666666667
GBR 99;2020-11-26;-26.932;-34.8573333333333
FRA 18;2020-11-26;-28.4973333333333;-36.607
FRA 109;2020-11-26;-28.3275;-36.2126666666667
FRA 1000;2020-11-26;-27.4053333333333;-33.1576666666667
FRA 09;2020-11-26;-27.6983333333333;-33.1876666666667
ITA 34;2020-11-26;-27.644;-33.1058333333333
FRA 53;2020-11-26;-27.077;-30.9915
FRA 27;2020-11-26;-27.6648333333333;-31.6886666666667
FRA 49;2020-11-26;-29.819;-30.759
FRA 30;2020-11-26;-29.0235;-29.219
SUI 7;2020-11-26;-31.1035;-29.523
FRA 92;2020-11-26;-30.1495;-25.83
FRA 14;2020-11-26;-33.5795;-15.276
FRA 71;2020-11-26;-33.4855;-14.3986666666667
33 ESP;2020-11-26;-32.1188333333333;-13.404
GBR 777;2020-11-26;-32.741;-13.4333333333333
FRA 56;2020-11-26;-31.318;-3.57816666666667
FRA 72;2020-11-26;-30.2315;-2.879
FRA 50;2020-11-26;-30.3168333333333;-2.7785
FRA 83;2020-11-26;-28.9895;-2.006
FIN 222;2020-11-26;-29.457;-0.693166666666667
JPN 11;2020-11-26;-29.2535;2.79516666666667
FRA 8;2020-11-26;-25.8091666666667;10.2033333333333
FRA 79;2020-11-27;-9.18566666666667;-41.5236666666667
FRA 59;2020-11-27;-14.9146666666667;-38.974
FRA 01;2020-11-27;-14.8135;-36.2913333333333
FRA 17;2020-11-27;-18.3873333333333;-38.0266666666667
FRA 85;2020-11-27;-18.6426666666667;-37.9291666666667
MON 10;2020-11-27;-19.2516666666667;-37.6078333333333
FRA 4;2020-11-27;-19.7566666666667;-37.7376666666667
FRA 18;2020-11-27;-21.0785;-39.4763333333333
FRA 109;2020-11-27;-22.006;-38.947
ITA 34;2020-11-27;-21.7668333333333;-36.8775
GBR 99;2020-11-27;-22.4063333333333;-37.3441666666667
FRA 1000;2020-11-27;-22.2038333333333;-36.9601666666667
FRA 09;2020-11-27;-23.2371666666667;-37.0475
FRA 53;2020-11-27;-22.9175;-35.4833333333333
FRA 27;2020-11-27;-23.2556666666667;-35.6028333333333
FRA 49;2020-11-27;-25.2641666666667;-34.7205
FRA 30;2020-11-27;-25.2346666666667;-33.9705
SUI 7;2020-11-27;-26.5795;-34.0231666666667
FRA 92;2020-11-27;-28.8985;-31.0423333333333
FRA 14;2020-11-27;-33.2948333333333;-21.1141666666667
FRA 71;2020-11-27;-34.0965;-19.78
33 ESP;2020-11-27;-33.1913333333333;-18.6973333333333
GBR 777;2020-11-27;-33.316;-17.9508333333333
FRA 56;2020-11-27;-33.2436666666667;-8.9925
FRA 72;2020-11-27;-31.9778333333333;-7.50683333333333
FRA 50;2020-11-27;-32.2461666666667;-7.48166666666667
FRA 83;2020-11-27;-30.4828333333333;-6.3075
FIN 222;2020-11-27;-31.2311666666667;-4.93033333333333
JPN 11;2020-11-27;-30.309;-1.41283333333333
FRA 8;2020-11-27;-26.843;5.80533333333333
FRA 79;2020-11-28;-0.969166666666667;-41.0695
FRA 59;2020-11-28;-7.48883333333333;-40.221
FRA 01;2020-11-28;-7.539;-37.2288333333333
FRA 85;2020-11-28;-9.22583333333333;-39.3541666666667
FRA 17;2020-11-28;-9.57533333333333;-39.3663333333333
FRA 18;2020-11-28;-10.8668333333333;-41.2406666666667
FRA 4;2020-11-28;-9.99966666666667;-38.8736666666667
MON 10;2020-11-28;-10.2763333333333;-39.1145
FRA 109;2020-11-28;-13.5721666666667;-40.256
FRA 1000;2020-11-28;-12.9138333333333;-38.859
ITA 34;2020-11-28;-13.0485;-38.367
FRA 09;2020-11-28;-14.0955;-38.6331666666667
FRA 53;2020-11-28;-14.8893333333333;-37.4745
FRA 27;2020-11-28;-15.1001666666667;-37.2231666666667
GBR 99;2020-11-28;-16.1748333333333;-37.8221666666667
FRA 49;2020-11-28;-17.8273333333333;-36.4743333333333
FRA 30;2020-11-28;-18.8473333333333;-36.1875
SUI 7;2020-11-28;-21.2033333333333;-36.0851666666667
FRA 92;2020-11-28;-25.9445;-33.775
FRA 14;2020-11-28;-32.741;-26.4045
FRA 71;2020-11-28;-33.889;-25.2481666666667
33 ESP;2020-11-28;-33.3236666666667;-24.167
GBR 777;2020-11-28;-33.7346666666667;-22.7495
FRA 56;2020-11-28;-33.7371666666667;-14.7711666666667
FRA 72;2020-11-28;-33.3221666666667;-12.4711666666667
FRA 83;2020-11-28;-31.7755;-11.2846666666667
FRA 50;2020-11-28;-33.701;-12.3098333333333
FIN 222;2020-11-28;-32.8236666666667;-9.21083333333333
JPN 11;2020-11-28;-31.409;-5.49083333333333
FRA 8;2020-11-28;-27.876;3.24533333333333
FRA 79;2020-11-29;8.24583333333333;-38.3553333333333
FRA 59;2020-11-29;1.51733333333333;-38.3703333333333
FRA 01;2020-11-29;0.434166666666667;-38.3638333333333
FRA 85;2020-11-29;-0.00533333333333333;-38.9973333333333
FRA 17;2020-11-29;-0.403166666666667;-37.957
FRA 18;2020-11-29;-2.48116666666667;-41.6658333333333
FRA 4;2020-11-29;-1.09983333333333;-38.2278333333333
MON 10;2020-11-29;-1.71383333333333;-38.1668333333333
FRA 1000;2020-11-29;-4.35533333333333;-40.1473333333333
ITA 34;2020-11-29;-5.52116666666667;-40.1098333333333
FRA 109;2020-11-29;-6.06433333333333;-40.936
FRA 09;2020-11-29;-5.718;-39.9761666666667
FRA 27;2020-11-29;-7.68083333333333;-40.1283333333333
FRA 53;2020-11-29;-7.51383333333333;-39.7523333333333
GBR 99;2020-11-29;-9.58733333333333;-38.9895
FRA 49;2020-11-29;-11.0661666666667;-38.7908333333333
FRA 30;2020-11-29;-12.5978333333333;-39.0423333333333
SUI 7;2020-11-29;-15.5675;-37.691
FRA 92;2020-11-29;-24.8315;-36.6866666666667
FRA 14;2020-11-29;-32.8895;-30.6513333333333
FRA 71;2020-11-29;-33.5631666666667;-29.9988333333333
33 ESP;2020-11-29;-33.435;-28.9078333333333
GBR 777;2020-11-29;-34.367;-27.761
FRA 56;2020-11-29;-34.3136666666667;-20.7623333333333
FRA 83;2020-11-29;-32.6446666666667;-16.5956666666667
FRA 72;2020-11-29;-34.0485;-17.5331666666667
FRA 50;2020-11-29;-34.4278333333333;-17.1733333333333
FIN 222;2020-11-29;-33.9461666666667;-13.8808333333333
JPN 11;2020-11-29;-33.079;-10.9451666666667
FRA 8;2020-11-29;-29.597;-0.811166666666667
FRA 79;2020-11-30;15.559;-40.1123333333333
FRA 59;2020-11-30;9.78916666666667;-40.853
FRA 85;2020-11-30;9.1755;-40.9103333333333
FRA 01;2020-11-30;8.64233333333333;-40.7006666666667
FRA 18;2020-11-30;6.91916666666667;-44.0455
FRA 17;2020-11-30;7.81116666666667;-41.0441666666667
FRA 4;2020-11-30;7.03116666666667;-41.227
MON 10;2020-11-30;6.491;-40.7213333333333
FRA 1000;2020-11-30;4.3905;-42.1441666666667
ITA 34;2020-11-30;2.95666666666667;-42.5573333333333
FRA 09;2020-11-30;2.71966666666667;-42.24
FRA 109;2020-11-30;2.21133333333333;-42.7491666666667
FRA 27;2020-11-30;1.13083333333333;-42.9223333333333
FRA 53;2020-11-30;0.347666666666667;-42.2325
GBR 99;2020-11-30;-1.71433333333333;-40.2141666666667
FRA 49;2020-11-30;-4.46916666666667;-41.456
FRA 30;2020-11-30;-6.63266666666667;-41.931
SUI 7;2020-11-30;-12.3256666666667;-38.634
FRA 92;2020-11-30;-20.5743333333333;-39.8678333333333
FRA 14;2020-11-30;-29.0668333333333;-33.4448333333333
FRA 71;2020-11-30;-29.556;-33.2675
33 ESP;2020-11-30;-30.1963333333333;-32.891
GBR 777;2020-11-30;-31.8728333333333;-32.526
FRA 56;2020-11-30;-33.2783333333333;-26.4223333333333
FRA 83;2020-11-30;-33.0413333333333;-21.9568333333333
FRA 72;2020-11-30;-33.8328333333333;-22.3883333333333
FRA 50;2020-11-30;-34.1423333333333;-21.9108333333333
FIN 222;2020-11-30;-34.1851666666667;-18.4693333333333
JPN 11;2020-11-30;-33.2366666666667;-16.9223333333333
FRA 8;2020-11-30;-31.4535;-6.37766666666667
FRA 79;2020-12-01;23.0371666666667;-41.9278333333333
FRA 59;2020-12-01;18.4271666666667;-40.7426666666667
FRA 18;2020-12-01;16.626;-44.5433333333333
FRA 4;2020-12-01;14.0073333333333;-40.9138333333333
FRA 1000;2020-12-01;13.7258333333333;-41.4535
MON 10;2020-12-01;13.585;-40.4858333333333
FRA 01;2020-12-01;13.301;-40.0506666666667
FRA 17;2020-12-01;12.7291666666667;-40.6785
ITA 34;2020-12-01;12.1248333333333;-42.4835
FRA 09;2020-12-01;11.989;-41.3873333333333
FRA 109;2020-12-01;10.7413333333333;-43.35
FRA 27;2020-12-01;9.52116666666667;-44.5695
FRA 53;2020-12-01;7.6325;-44.1523333333333
GBR 99;2020-12-01;4.677;-41.3323333333333
FRA 49;2020-12-01;1.45466666666667;-43.4858333333333
FRA 30;2020-12-01;-0.267666666666667;-43.0501666666667
SUI 7;2020-12-01;-8.7425;-40.2853333333333
FRA 92;2020-12-01;-13.078;-41.8873333333333
FRA 14;2020-12-01;-23.4526666666667;-36.1796666666667
FRA 71;2020-12-01;-24.0291666666667;-35.4278333333333
33 ESP;2020-12-01;-25.1456666666667;-35.7273333333333
GBR 777;2020-12-01;-26.0555;-35.9546666666667
FRA 56;2020-12-01;-29.3198333333333;-30.4625
FRA 83;2020-12-01;-30.8508333333333;-26.0478333333333
FRA 72;2020-12-01;-31.6741666666667;-26.342
FRA 50;2020-12-01;-31.6378333333333;-25.4176666666667
JPN 11;2020-12-01;-32.0613333333333;-22.6598333333333
FIN 222;2020-12-01;-33.5483333333333;-22.7651666666667
FRA 8;2020-12-01;-33.6288333333333;-13.1973333333333
FRA 79;2020-12-02;32.0165;-41.9005
FRA 18;2020-12-02;26.0783333333333;-43.7016666666667
FRA 59;2020-12-02;26.5378333333333;-40.4986666666667
FRA 4;2020-12-02;21.004;-41.7605
MON 10;2020-12-02;21.2003333333333;-40.1103333333333
FRA 1000;2020-12-02;20.6621666666667;-41.3481666666667
FRA 01;2020-12-02;21.2338333333333;-39.5436666666667
FRA 17;2020-12-02;20.2445;-40.7908333333333
FRA 09;2020-12-02;19.6245;-40.5533333333333
ITA 34;2020-12-02;18.735;-40.6796666666667
FRA 109;2020-12-02;18.1313333333333;-40.7378333333333
FRA 27;2020-12-02;17.7766666666667;-40.6993333333333
FRA 53;2020-12-02;13.8108333333333;-40.4951666666667
FRA 49;2020-12-02;8.8215;-42.6243333333333
FRA 30;2020-12-02;7.12016666666667;-43.7243333333333
GBR 99;2020-12-02;8.61533333333333;-39.4818333333333
SUI 7;2020-12-02;-5.17016666666667;-42.9933333333333
FRA 92;2020-12-02;-5.82383333333333;-43.4281666666667
FRA 14;2020-12-02;-14.7103333333333;-39.863
FRA 71;2020-12-02;-15.9643333333333;-38.3246666666667
33 ESP;2020-12-02;-17.3571666666667;-38.518
GBR 777;2020-12-02;-18.0241666666667;-38.6326666666667
FRA 56;2020-12-02;-22.7775;-31.749
FRA 83;2020-12-02;-27.3238333333333;-28.4188333333333
FRA 72;2020-12-02;-28.0448333333333;-28.9328333333333
FRA 50;2020-12-02;-27.9;-28.2013333333333
JPN 11;2020-12-02;-29.2648333333333;-26.4941666666667
FIN 222;2020-12-02;-31.0981666666667;-26.5715
FRA 8;2020-12-02;-33.0225;-19.4353333333333
FRA 79;2020-12-03;39.3293333333333;-37.9926666666667
FRA 18;2020-12-03;33.9496666666667;-41.8141666666667
FRA 59;2020-12-03;33.9906666666667;-38.6625
FRA 1000;2020-12-03;29.1131666666667;-40.8956666666667
FRA 17;2020-12-03;29.0238333333333;-40.1228333333333
FRA 01;2020-12-03;29.4355;-38.9335
MON 10;2020-12-03;29.2366666666667;-39.1753333333333
FRA 09;2020-12-03;28.3146666666667;-39.1313333333333
FRA 27;2020-12-03;26.5513333333333;-40.269
ITA 34;2020-12-03;26.4501666666667;-39.0595
FRA 53;2020-12-03;22.1588333333333;-41.3133333333333
FRA 4;2020-12-03;22.4611666666667;-39.6461666666667
FRA 109;2020-12-03;20.3543333333333;-38.621
FRA 49;2020-12-03;17.3281666666667;-43.0585
FRA 30;2020-12-03;15.4556666666667;-43.793
GBR 99;2020-12-03;14.739;-36.6541666666667
FRA 92;2020-12-03;2.21316666666667;-43.7225
SUI 7;2020-12-03;2.14383333333333;-43.7306666666667
FRA 14;2020-12-03;-5.27033333333333;-42.774
FRA 71;2020-12-03;-7.8925;-41.6188333333333
33 ESP;2020-12-03;-9.275;-41.1323333333333
GBR 777;2020-12-03;-12.343;-40.8011666666667
FRA 56;2020-12-03;-17.1513333333333;-32.8321666666667
FRA 72;2020-12-03;-23.8898333333333;-31.4818333333333
FRA 83;2020-12-03;-23.7758333333333;-30.4198333333333
FRA 50;2020-12-03;-24.0393333333333;-30.6986666666667
FIN 222;2020-12-03;-26.8958333333333;-29.5136666666667
JPN 11;2020-12-03;-27.962;-30.1401666666667
FRA 8;2020-12-03;-31.4536666666667;-23.2705
FRA 79;2020-12-04;47.7658333333333;-40.262
FRA 18;2020-12-04;43.3733333333333;-41.9465
FRA 59;2020-12-04;43.0416666666667;-39.5953333333333
FRA 17;2020-12-04;38.614;-40.0065
FRA 1000;2020-12-04;38.3238333333333;-40.3911666666667
FRA 01;2020-12-04;39.0386666666667;-38.4235
FRA 09;2020-12-04;37.4035;-39.0718333333333
MON 10;2020-12-04;37.5288333333333;-38.4111666666667
FRA 27;2020-12-04;34.6811666666667;-39.9473333333333
ITA 34;2020-12-04;35.1906666666667;-38.8228333333333
FRA 53;2020-12-04;31.0853333333333;-41.794
FRA 49;2020-12-04;24.0961666666667;-42.2985
FRA 30;2020-12-04;21.6065;-43.0238333333333
FRA 4;2020-12-04;20.409;-37.2208333333333
FRA 109;2020-12-04;19.6305;-36.1595
SUI 7;2020-12-04;9.29483333333333;-44.2348333333333
FRA 92;2020-12-04;8.81783333333333;-43.8861666666667
FRA 14;2020-12-04;4.37783333333333;-43.5271666666667
FRA 71;2020-12-04;0.982666666666667;-42.9911666666667
33 ESP;2020-12-04;-3.17783333333333;-40.5518333333333
GBR 777;2020-12-04;-6.7305;-43.4775
FRA 56;2020-12-04;-13.5383333333333;-34.241
FRA 50;2020-12-04;-19.9181666666667;-33.488
FRA 72;2020-12-04;-20.7728333333333;-34.3876666666667
FRA 83;2020-12-04;-21.5295;-33.0143333333333
FIN 222;2020-12-04;-22.5813333333333;-32.2056666666667
JPN 11;2020-12-04;-23.3543333333333;-32.5756666666667
FRA 8;2020-12-04;-28.3053333333333;-27.475
FRA 79;2020-12-05;55.8378333333333;-42.4433333333333
FRA 59;2020-12-05;51.662;-40.5775
FRA 18;2020-12-05;49.7308333333333;-42.3685
FRA 1000;2020-12-05;47.6135;-41.6275
FRA 17;2020-12-05;47.619;-41.5385
FRA 01;2020-12-05;47.9248333333333;-39.6925
FRA 09;2020-12-05;46.5691666666667;-39.0851666666667
MON 10;2020-12-05;45.6745;-38.8995
FRA 27;2020-12-05;43.0058333333333;-41.6175
ITA 34;2020-12-05;43.6488333333333;-40.2381666666667
FRA 53;2020-12-05;39.4141666666667;-43.377
FRA 49;2020-12-05;29.289;-43.7196666666667
FRA 30;2020-12-05;26.938;-44.4148333333333
SUI 7;2020-12-05;16.0635;-44.12
FRA 92;2020-12-05;15.1885;-43.566
FRA 14;2020-12-05;13.5483333333333;-43.8841666666667
FRA 71;2020-12-05;7.81966666666667;-42.7316666666667
33 ESP;2020-12-05;1.47466666666667;-42.6035
GBR 777;2020-12-05;-1.99166666666667;-43.9206666666667
FRA 56;2020-12-05;-12.0031666666667;-36.2285
FRA 72;2020-12-05;-15.0575;-37.0525
FRA 50;2020-12-05;-14.8046666666667;-35.7941666666667
FRA 83;2020-12-05;-16.8705;-36.0445
FIN 222;2020-12-05;-17.9333333333333;-34.2596666666667
JPN 11;2020-12-05;-20.5141666666667;-35.428
FRA 8;2020-12-05;-26.9168333333333;-32.0721666666667
FRA 79;2020-12-06;62.4751666666667;-42.0328333333333
FRA 18;2020-12-06;56.811;-43.4655
FRA 59;2020-12-06;58.1546666666667;-40.5951666666667
FRA 1000;2020-12-06;54.7255;-41.4506666666667
FRA 17;2020-12-06;54.5548333333333;-40.541
FRA 01;2020-12-06;55.1698333333333;-38.8998333333333
MON 10;2020-12-06;52.7911666666667;-41.163
FRA 09;2020-12-06;53.1428333333333;-40.3548333333333
ITA 34;2020-12-06;49.4391666666667;-39.648
FRA 27;2020-12-06;49.5878333333333;-38.945
FRA 53;2020-12-06;45.5971666666667;-39.1525
FRA 49;2020-12-06;36.3548333333333;-42.7868333333333
FRA 30;2020-12-06;33.7053333333333;-42.727
SUI 7;2020-12-06;18.3025;-44.3418333333333
FRA 92;2020-12-06;17.796;-44.1788333333333
FRA 14;2020-12-06;16.9351666666667;-44.4513333333333
FRA 71;2020-12-06;10.6418333333333;-43.444
33 ESP;2020-12-06;6.56716666666667;-43.1816666666667
GBR 777;2020-12-06;4.697;-43.6205
FRA 56;2020-12-06;-6.04933333333333;-37.9403333333333
FRA 72;2020-12-06;-8.06533333333333;-39.134
FRA 50;2020-12-06;-8.42083333333333;-37.8436666666667
FRA 83;2020-12-06;-9.8985;-38.2038333333333
FIN 222;2020-12-06;-12.3713333333333;-36.2196666666667
JPN 11;2020-12-06;-13.4956666666667;-37.6528333333333
FRA 8;2020-12-06;-21.8386666666667;-36.1776666666667
FRA 79;2020-12-07;71.8655;-39.1196666666667
FRA 59;2020-12-07;68.0991666666667;-38.4258333333333
FRA 18;2020-12-07;63.8978333333333;-44.1473333333333
FRA 17;2020-12-07;63.8825;-39.9475
FRA 1000;2020-12-07;62.4386666666667;-42.4165
FRA 01;2020-12-07;64.4638333333333;-38.654
FRA 09;2020-12-07;61.0506666666667;-40.1901666666667
MON 10;2020-12-07;59.6125;-39.694
FRA 27;2020-12-07;56.5933333333333;-40.727
ITA 34;2020-12-07;56.5263333333333;-38.057
FRA 53;2020-12-07;53.3006666666667;-39.3721666666667
FRA 49;2020-12-07;45.33;-41.6651666666667
FRA 30;2020-12-07;43.0153333333333;-41.5676666666667
SUI 7;2020-12-07;24.0655;-44.7808333333333
FRA 92;2020-12-07;22.5751666666667;-44.5503333333333
FRA 14;2020-12-07;22.307;-44.5043333333333
FRA 71;2020-12-07;17.0038333333333;-44.239
33 ESP;2020-12-07;13.1758333333333;-44.1973333333333
GBR 777;2020-12-07;12.4728333333333;-44.2261666666667
FRA 56;2020-12-07;0.00933333333333333;-39.324
FRA 50;2020-12-07;-2.7775;-39.0788333333333
FRA 72;2020-12-07;-3.8585;-40.3531666666667
FRA 83;2020-12-07;-6.289;-40.5751666666667
FIN 222;2020-12-07;-7.66316666666667;-37.5163333333333
JPN 11;2020-12-07;-10.6146666666667;-41.2366666666667
FRA 8;2020-12-07;-17.265;-40.8736666666667
