id;date;longitude;latitude
FRA 79;2020-12-08;80.2876666666667;-39.4163333333333
FRA 59;2020-12-08;75.2643333333333;-37.8255
FRA 17;2020-12-08;70.5628333333333;-40.9691666666667
FRA 18;2020-12-08;68.4565;-44.2645
FRA 09;2020-12-08;68.7186666666667;-40.9103333333333
FRA 01;2020-12-08;69.1693333333333;-39.056
MON 10;2020-12-08;67.9505;-40.4645
FRA 1000;2020-12-08;67.4445;-40.8446666666667
FRA 27;2020-12-08;65.0526666666667;-41.037
ITA 34;2020-12-08;64.4433333333333;-38.5988333333333
FRA 53;2020-12-08;61.2698333333333;-39.6325
FRA 49;2020-12-08;54.1406666666667;-41.2566666666667
FRA 30;2020-12-08;51.5131666666667;-40.2885
SUI 7;2020-12-08;28.747;-43.3703333333333
FRA 92;2020-12-08;27.2873333333333;-43.656
FRA 14;2020-12-08;27.2318333333333;-43.5908333333333
FRA 71;2020-12-08;23.4353333333333;-43.6015
33 ESP;2020-12-08;19.4555;-44.7203333333333
GBR 777;2020-12-08;18.8921666666667;-44.8013333333333
FRA 56;2020-12-08;1.404;-42.705
FRA 50;2020-12-08;0.087;-41.7446666666667
FRA 72;2020-12-08;-0.2755;-42.555
FRA 83;2020-12-08;-2.97383333333333;-42.9186666666667
JPN 11;2020-12-08;-5.90416666666667;-43.4856666666667
FIN 222;2020-12-08;-4.88816666666667;-40.4611666666667
FRA 8;2020-12-08;-11.035;-42.2415
FRA 79;2020-12-09;87.1191666666667;-39.7475
FRA 59;2020-12-09;81.8231666666667;-38.716
FRA 18;2020-12-09;77.3948333333333;-45.0438333333333
FRA 17;2020-12-09;77.9471666666667;-42.0345
FRA 09;2020-12-09;76.5573333333333;-41.2015
FRA 01;2020-12-09;75.9701666666667;-40.1911666666667
FRA 1000;2020-12-09;75.51;-40.9105
MON 10;2020-12-09;75.6051666666667;-40.673
FRA 27;2020-12-09;72.4283333333333;-40.9848333333333
ITA 34;2020-12-09;71.4296666666667;-40.286
FRA 53;2020-12-09;68.6708333333333;-41.2071666666667
FRA 49;2020-12-09;61.6445;-43.1916666666667
FRA 30;2020-12-09;59.3041666666667;-42.4495
SUI 7;2020-12-09;32.359;-41.504
FRA 14;2020-12-09;29.8403333333333;-41.8216666666667
FRA 92;2020-12-09;29.7963333333333;-41.759
FRA 71;2020-12-09;27.1145;-40.3103333333333
33 ESP;2020-12-09;24.6875;-44.434
GBR 777;2020-12-09;23.9256666666667;-44.4291666666667
FRA 56;2020-12-09;7.24566666666667;-42.0493333333333
FRA 72;2020-12-09;6.217;-42.6563333333333
FRA 50;2020-12-09;5.58333333333333;-41.9036666666667
FRA 83;2020-12-09;4.242;-42.1783333333333
JPN 11;2020-12-09;2.6695;-42.9553333333333
FIN 222;2020-12-09;0.3915;-40.4563333333333
FRA 8;2020-12-09;-2.16766666666667;-40.8263333333333
FRA 79;2020-12-10;92.7535;-41.2136666666667
FRA 59;2020-12-10;88.5906666666667;-39.5705
FRA 17;2020-12-10;85.2536666666667;-42.2591666666667
FRA 18;2020-12-10;83.8778333333333;-45.139
FRA 09;2020-12-10;83.9388333333333;-42.6711666666667
FRA 01;2020-12-10;83.2946666666667;-42.742
FRA 1000;2020-12-10;83.011;-42.312
MON 10;2020-12-10;82.9075;-41.9001666666667
FRA 27;2020-12-10;80.334;-43.5928333333333
ITA 34;2020-12-10;79.3091666666667;-43.2588333333333
FRA 53;2020-12-10;76.5663333333333;-42.5341666666667
FRA 49;2020-12-10;69.9156666666667;-44.0315
FRA 30;2020-12-10;66.9095;-44.1006666666667
SUI 7;2020-12-10;38.9523333333333;-40.4203333333333
FRA 14;2020-12-10;37.7071666666667;-43.2288333333333
FRA 92;2020-12-10;37.5228333333333;-42.5635
FRA 71;2020-12-10;33.2385;-40.7056666666667
33 ESP;2020-12-10;30.5053333333333;-43.173
GBR 777;2020-12-10;29.2418333333333;-43.4085
FRA 56;2020-12-10;14.499;-41.0935
FRA 72;2020-12-10;13.936;-42.0675
FRA 50;2020-12-10;13.4303333333333;-41.9298333333333
FRA 83;2020-12-10;12.564;-41.7906666666667
JPN 11;2020-12-10;11.3563333333333;-42.3291666666667
FIN 222;2020-12-10;7.0975;-40.2953333333333
FRA 8;2020-12-10;6.095;-39.1665
FRA 79;2020-12-11;97.6283333333333;-44.1403333333333
FRA 59;2020-12-11;95.6331666666667;-43.1571666666667
FRA 17;2020-12-11;94.8533333333333;-43.7501666666667
FRA 09;2020-12-11;92.9286666666667;-42.6651666666667
FRA 01;2020-12-11;92.5818333333333;-43.4031666666667
FRA 18;2020-12-11;91.7875;-45.4111666666667
FRA 1000;2020-12-11;92.403;-43.0475
MON 10;2020-12-11;92.3001666666667;-42.4978333333333
FRA 27;2020-12-11;90.0861666666667;-44.2061666666667
ITA 34;2020-12-11;88.444;-43.7363333333333
FRA 53;2020-12-11;85.6341666666667;-43.507
FRA 49;2020-12-11;78.2708333333333;-44.725
FRA 30;2020-12-11;74.8375;-45.717
SUI 7;2020-12-11;44.716;-39.4715
FRA 92;2020-12-11;40.7956666666667;-43.082
FRA 14;2020-12-11;40.7593333333333;-42.8766666666667
33 ESP;2020-12-11;36.8516666666667;-43.0778333333333
GBR 777;2020-12-11;35.8463333333333;-43.7991666666667
FRA 71;2020-12-11;34.8306666666667;-41.9128333333333
FRA 72;2020-12-11;20.5936666666667;-42.0288333333333
FRA 50;2020-12-11;20.6666666666667;-41.4783333333333
JPN 11;2020-12-11;19.3623333333333;-41.7721666666667
FRA 83;2020-12-11;17.8755;-41.568
FRA 56;2020-12-11;17.5488333333333;-37.1631666666667
FRA 8;2020-12-11;14.8865;-40.295
FIN 222;2020-12-11;13.9158333333333;-41.3635
FRA 79;2020-12-12;107.083166666667;-44.8903333333333
FRA 59;2020-12-12;105.291333333333;-44.378
FRA 17;2020-12-12;105.092166666667;-43.8966666666667
FRA 01;2020-12-12;102.3935;-43.1858333333333
FRA 1000;2020-12-12;102.311833333333;-42.9455
FRA 18;2020-12-12;101.248833333333;-44.6416666666667
FRA 09;2020-12-12;102.327166666667;-41.5071666666667
MON 10;2020-12-12;100.693;-42.1536666666667
FRA 27;2020-12-12;100.162;-42.8653333333333
ITA 34;2020-12-12;97.9665;-43.3015
FRA 53;2020-12-12;94.2413333333333;-44.08
FRA 49;2020-12-12;84.3221666666667;-47.3668333333333
FRA 30;2020-12-12;82.2878333333333;-48.1356666666667
SUI 7;2020-12-12;53.0263333333333;-41.6223333333333
FRA 14;2020-12-12;46.816;-42.48
FRA 92;2020-12-12;46.3008333333333;-41.785
33 ESP;2020-12-12;41.7445;-42.5315
GBR 777;2020-12-12;41.6535;-43.0248333333333
FRA 71;2020-12-12;40.8486666666667;-42.6416666666667
FRA 50;2020-12-12;26.2261666666667;-43.1523333333333
FRA 72;2020-12-12;25.586;-43.4261666666667
JPN 11;2020-12-12;24.9803333333333;-44.379
FRA 83;2020-12-12;23.5861666666667;-43.4628333333333
FRA 8;2020-12-12;21.8555;-42.5845
FIN 222;2020-12-12;19.0066666666667;-40.4096666666667
FRA 79;2020-12-13;116.106666666667;-45.2891666666667
FRA 59;2020-12-13;114.625166666667;-44.9551666666667
FRA 17;2020-12-13;114.5825;-44.5436666666667
FRA 1000;2020-12-13;110.151833333333;-44.1418333333333
FRA 01;2020-12-13;109.890833333333;-44.493
FRA 09;2020-12-13;111.007833333333;-42.475
FRA 18;2020-12-13;109.153666666667;-44.9491666666667
MON 10;2020-12-13;108.482833333333;-43.325
FRA 27;2020-12-13;107.744;-43.9728333333333
ITA 34;2020-12-13;106.7865;-45.0175
FRA 53;2020-12-13;102.867;-44.8576666666667
FRA 49;2020-12-13;90.8068333333333;-45.9576666666667
FRA 30;2020-12-13;89.9536666666667;-47.4241666666667
SUI 7;2020-12-13;61.0303333333333;-42.1246666666667
FRA 14;2020-12-13;54.5948333333333;-42.2376666666667
FRA 92;2020-12-13;52.2248333333333;-41.4663333333333
GBR 777;2020-12-13;46.1291666666667;-42.3373333333333
33 ESP;2020-12-13;46.0686666666667;-42.2395
FRA 71;2020-12-13;45.2083333333333;-42.0126666666667
JPN 11;2020-12-13;32.8326666666667;-43.366
FRA 72;2020-12-13;32.6241666666667;-43.3098333333333
FRA 50;2020-12-13;32.2888333333333;-42.948
FRA 83;2020-12-13;31.3898333333333;-43.4503333333333
FRA 8;2020-12-13;29.919;-42.4281666666667
FIN 222;2020-12-13;25.0255;-40.5961666666667
FRA 79;2020-12-14;126.114666666667;-47.8581666666667
FRA 59;2020-12-14;124.724833333333;-47.4418333333333
FRA 17;2020-12-14;125.082833333333;-46.9813333333333
FRA 1000;2020-12-14;119.239333333333;-45.6696666666667
FRA 01;2020-12-14;119.089833333333;-45.8756666666667
FRA 09;2020-12-14;119.391166666667;-45.1468333333333
FRA 18;2020-12-14;118.459833333333;-45.6513333333333
MON 10;2020-12-14;116.981666666667;-45.3288333333333
FRA 27;2020-12-14;115.764666666667;-45.3655
ITA 34;2020-12-14;114.689166666667;-45.7361666666667
FRA 53;2020-12-14;110.208;-45.7138333333333
FRA 30;2020-12-14;97.5713333333333;-46.6535
FRA 49;2020-12-14;97.3641666666667;-46.2021666666667
SUI 7;2020-12-14;65.4533333333333;-43.5386666666667
FRA 14;2020-12-14;59.0406666666667;-43.0086666666667
FRA 92;2020-12-14;56.4445;-41.7236666666667
33 ESP;2020-12-14;50.3105;-41.739
GBR 777;2020-12-14;50.125;-41.7356666666667
FRA 71;2020-12-14;49.342;-41.2145
JPN 11;2020-12-14;39.3798333333333;-43.0505
FRA 8;2020-12-14;38.9111666666667;-42.9393333333333
FRA 72;2020-12-14;38.564;-43.3886666666667
FRA 50;2020-12-14;38.042;-42.618
FRA 83;2020-12-14;37.5726666666667;-42.8653333333333
FIN 222;2020-12-14;31.3226666666667;-42.2673333333333
FRA 59;2020-12-15;131.9935;-51.169
FRA 17;2020-12-15;132.437166666667;-50.3566666666667
FRA 79;2020-12-15;130.556333333333;-48.7655
FRA 01;2020-12-15;122.286333333333;-47.863
FRA 18;2020-12-15;122.301666666667;-47.8203333333333
MON 10;2020-12-15;122.279833333333;-47.8355
FRA 09;2020-12-15;122.288;-47.8043333333333
FRA 1000;2020-12-15;122.284166666667;-47.7431666666667
FRA 27;2020-12-15;121.002833333333;-46.8185
ITA 34;2020-12-15;120.344666666667;-46.2306666666667
FRA 53;2020-12-15;115.3905;-45.9286666666667
FRA 30;2020-12-15;105.827333333333;-45.5295
FRA 49;2020-12-15;104.7935;-45.3403333333333
SUI 7;2020-12-15;71.0201666666667;-44.5538333333333
FRA 14;2020-12-15;66.1453333333333;-44.621
FRA 92;2020-12-15;63.2788333333333;-42.1971666666667
GBR 777;2020-12-15;59.3195;-43.0206666666667
33 ESP;2020-12-15;59.1283333333333;-42.9021666666667
FRA 71;2020-12-15;57.5498333333333;-42.355
JPN 11;2020-12-15;46.2253333333333;-40.6411666666667
FRA 8;2020-12-15;45.3051666666667;-39.6755
FRA 72;2020-12-15;44.053;-41.2073333333333
FRA 50;2020-12-15;43.9936666666667;-41.1683333333333
FRA 83;2020-12-15;42.9395;-41.222
FIN 222;2020-12-15;37.2826666666667;-43.3015
FRA 17;2020-12-16;140.692666666667;-53.8863333333333
FRA 59;2020-12-16;140.639666666667;-53.2423333333333
FRA 79;2020-12-16;136.8795;-52.8813333333333
FRA 01;2020-12-16;130.503666666667;-49.4038333333333
FRA 1000;2020-12-16;129.498166666667;-49.8785
FRA 09;2020-12-16;129.247166666667;-50.0601666666667
MON 10;2020-12-16;129.6025;-49.4705
FRA 18;2020-12-16;127.822666666667;-50.611
FRA 27;2020-12-16;126.525833333333;-48.678
ITA 34;2020-12-16;125.984666666667;-48.4113333333333
FRA 53;2020-12-16;121.622666666667;-46.7931666666667
FRA 30;2020-12-16;114.570666666667;-44.9725
FRA 49;2020-12-16;112.658833333333;-45.3553333333333
SUI 7;2020-12-16;81.096;-44.089
FRA 14;2020-12-16;74.2886666666667;-43.76
FRA 92;2020-12-16;69.7786666666667;-43.712
GBR 777;2020-12-16;67.5063333333333;-43.0226666666667
33 ESP;2020-12-16;67.6825;-42.553
FRA 71;2020-12-16;65.8025;-42.0611666666667
FRA 8;2020-12-16;53.3155;-39.3006666666667
JPN 11;2020-12-16;52.3745;-39.5613333333333
FRA 50;2020-12-16;50.477;-40.3665
FRA 72;2020-12-16;49.1091666666667;-40.5816666666667
FRA 83;2020-12-16;48.7826666666667;-40.7576666666667
FIN 222;2020-12-16;41.7871666666667;-42.328
FRA 17;2020-12-17;152.9525;-55.4816666666667
FRA 59;2020-12-17;150.806166666667;-53.864
FRA 79;2020-12-17;149.400833333333;-54.9706666666667
FRA 01;2020-12-17;141.319333333333;-51.0931666666667
MON 10;2020-12-17;140.233166666667;-51.7883333333333
FRA 1000;2020-12-17;140.090833333333;-51.9593333333333
FRA 09;2020-12-17;139.192833333333;-52.0576666666667
FRA 18;2020-12-17;139.183833333333;-51.7706666666667
FRA 27;2020-12-17;137.206666666667;-49.8321666666667
ITA 34;2020-12-17;136.982166666667;-49.5245
FRA 53;2020-12-17;130.4125;-49.3303333333333
FRA 30;2020-12-17;122.935166666667;-45.9853333333333
FRA 49;2020-12-17;120.910333333333;-46.0163333333333
SUI 7;2020-12-17;87.5811666666667;-44.6755
FRA 14;2020-12-17;80.8983333333333;-42.9766666666667
FRA 92;2020-12-17;78.4575;-42.7295
GBR 777;2020-12-17;75.9888333333333;-43.181
33 ESP;2020-12-17;76.0385;-42.3073333333333
FRA 71;2020-12-17;74.4126666666667;-41.8373333333333
FRA 8;2020-12-17;62.5706666666667;-39.8781666666667
JPN 11;2020-12-17;60.2376666666667;-39.6495
FRA 50;2020-12-17;55.6643333333333;-40.7525
FRA 83;2020-12-17;53.8293333333333;-42.2205
FRA 72;2020-12-17;54.2115;-41.3826666666667
FIN 222;2020-12-17;48.7153333333333;-42.2741666666667
FRA 17;2020-12-18;159.895833333333;-55.7128333333333
FRA 79;2020-12-18;158.562;-55.443
FRA 59;2020-12-18;156.358333333333;-54.3381666666667
FRA 01;2020-12-18;151.7605;-51.8986666666667
MON 10;2020-12-18;150.728333333333;-52.9425
FRA 1000;2020-12-18;150.321833333333;-52.8891666666667
FRA 18;2020-12-18;149.939166666667;-52.4881666666667
FRA 09;2020-12-18;149.0695;-53.4128333333333
FRA 27;2020-12-18;147.645833333333;-51.1228333333333
ITA 34;2020-12-18;147.024333333333;-50.6093333333333
FRA 53;2020-12-18;137.481666666667;-52.461
FRA 30;2020-12-18;128.019666666667;-49.9745
FRA 49;2020-12-18;126.328833333333;-49.9318333333333
SUI 7;2020-12-18;95.4413333333333;-43.0911666666667
FRA 14;2020-12-18;88.9166666666667;-43.1761666666667
FRA 92;2020-12-18;86.5891666666667;-42.5831666666667
GBR 777;2020-12-18;84.333;-43.8253333333333
33 ESP;2020-12-18;83.315;-43.4013333333333
FRA 71;2020-12-18;80.4953333333333;-43.4168333333333
FRA 8;2020-12-18;68.9695;-42.166
JPN 11;2020-12-18;66.6685;-41.471
FRA 50;2020-12-18;62.7515;-41.9395
FRA 72;2020-12-18;61.655;-42.9068333333333
FRA 83;2020-12-18;61.1135;-42.9411666666667
FIN 222;2020-12-18;54.1578333333333;-42.9253333333333
FRA 17;2020-12-19;169.0385;-54.9033333333333
FRA 79;2020-12-19;167.803666666667;-54.5355
FRA 59;2020-12-19;165.413833333333;-54.2648333333333
MON 10;2020-12-19;158.445333333333;-55.4463333333333
FRA 01;2020-12-19;157.812166666667;-54.7763333333333
FRA 09;2020-12-19;156.742333333333;-55.5776666666667
FRA 1000;2020-12-19;156.477166666667;-55.5561666666667
FRA 18;2020-12-19;154.421166666667;-55.0051666666667
FRA 27;2020-12-19;154.644833333333;-53.9671666666667
ITA 34;2020-12-19;153.667833333333;-53.8406666666667
FRA 53;2020-12-19;144.894333333333;-54.2488333333333
FRA 30;2020-12-19;136.508833333333;-51.4948333333333
FRA 49;2020-12-19;134.798833333333;-50.726
SUI 7;2020-12-19;104.1535;-43.5333333333333
FRA 14;2020-12-19;95.0795;-45.8615
FRA 92;2020-12-19;91.2481666666667;-45.156
GBR 777;2020-12-19;90.1486666666667;-45.9925
33 ESP;2020-12-19;88.9471666666667;-44.9383333333333
FRA 71;2020-12-19;86.1233333333333;-44.8753333333333
FRA 8;2020-12-19;78.684;-43.6463333333333
JPN 11;2020-12-19;74.9928333333333;-43.0308333333333
FRA 50;2020-12-19;70.7046666666667;-43.1906666666667
FRA 83;2020-12-19;69.9083333333333;-43.0031666666667
FRA 72;2020-12-19;69.3601666666667;-43.0103333333333
FIN 222;2020-12-19;59.2568333333333;-42.5978333333333
FRA 17;2020-12-20;179.943833333333;-55.5755
FRA 79;2020-12-20;176.308166666667;-55.8335
FRA 59;2020-12-20;175.0005;-55.1351666666667
MON 10;2020-12-20;167.892833333333;-56.2836666666667
FRA 01;2020-12-20;166.519333333333;-55.9168333333333
FRA 09;2020-12-20;165.0245;-56.16
FRA 1000;2020-12-20;164.191166666667;-55.8793333333333
FRA 27;2020-12-20;162.069666666667;-56.091
ITA 34;2020-12-20;159.555166666667;-56.1336666666667
FRA 18;2020-12-20;158.887333333333;-54.744
FRA 53;2020-12-20;155.759;-54.689
FRA 30;2020-12-20;147.070333333333;-53.758
FRA 49;2020-12-20;144.7235;-52.7796666666667
SUI 7;2020-12-20;110.812833333333;-44.9726666666667
FRA 14;2020-12-20;102.639333333333;-45.0436666666667
GBR 777;2020-12-20;99.7865;-45.767
FRA 92;2020-12-20;99.4765;-44.1555
33 ESP;2020-12-20;97.151;-45.232
FRA 71;2020-12-20;93.859;-44.8885
FRA 8;2020-12-20;88.703;-44.1698333333333
JPN 11;2020-12-20;84.446;-44.0678333333333
FRA 50;2020-12-20;77.2076666666667;-43.675
FRA 83;2020-12-20;75.7686666666667;-44.949
FRA 72;2020-12-20;75.3811666666667;-44.2858333333333
FIN 222;2020-12-20;64.6228333333333;-42.3715
FRA 17;2020-12-21;-171.922666666667;-55.6246666666667
FRA 79;2020-12-21;-175.049666666667;-54.8118333333333
FRA 59;2020-12-21;-176.1535;-54.595
MON 10;2020-12-21;177.216333333333;-56.2325
FRA 01;2020-12-21;176.453166666667;-55.9653333333333
FRA 09;2020-12-21;175.403666666667;-56.5191666666667
FRA 1000;2020-12-21;173.137;-56.3445
FRA 27;2020-12-21;171.275333333333;-56.385
ITA 34;2020-12-21;170.902;-56.4005
FRA 53;2020-12-21;166.618;-56.365
FRA 18;2020-12-21;161.183166666667;-56.082
FRA 30;2020-12-21;158.045333333333;-55.2408333333333
FRA 49;2020-12-21;154.866166666667;-54.2228333333333
SUI 7;2020-12-21;116.206166666667;-44.1135
FRA 14;2020-12-21;110.343333333333;-44.4701666666667
GBR 777;2020-12-21;108.604;-44.7891666666667
FRA 92;2020-12-21;106.873;-43.8656666666667
33 ESP;2020-12-21;105.872666666667;-44.9848333333333
FRA 71;2020-12-21;102.453666666667;-44.5408333333333
FRA 8;2020-12-21;97.6281666666667;-44.927
JPN 11;2020-12-21;90.9171666666667;-45.4963333333333
FRA 50;2020-12-21;82.5318333333333;-44.9141666666667
FRA 83;2020-12-21;81.179;-46.6036666666667
FRA 72;2020-12-21;80.6445;-45.6928333333333
FIN 222;2020-12-21;71.3965;-42.5086666666667
FRA 17;2020-12-22;-164.161166666667;-55.1695
FRA 79;2020-12-22;-166.711166666667;-55.495
FRA 59;2020-12-22;-168.7615;-54.5155
MON 10;2020-12-22;-172.745;-54.222
FRA 01;2020-12-22;-174.52;-53.8641666666667
FRA 09;2020-12-22;-175.326166666667;-55.0883333333333
FRA 1000;2020-12-22;-177.5035;-55.365
FRA 27;2020-12-22;-178.487166666667;-55.75
ITA 34;2020-12-22;-179.641333333333;-55.7383333333333
FRA 53;2020-12-22;176.830833333333;-56.1881666666667
FRA 18;2020-12-22;171.8425;-56.3291666666667
FRA 30;2020-12-22;167.8955;-55.6448333333333
FRA 49;2020-12-22;164.1065;-54.8853333333333
SUI 7;2020-12-22;124.455;-47.0385
FRA 14;2020-12-22;119.300833333333;-45.5215
GBR 777;2020-12-22;117.124333333333;-45.6066666666667
FRA 92;2020-12-22;115.036;-44.8505
33 ESP;2020-12-22;113.272166666667;-45.8535
FRA 71;2020-12-22;108.683833333333;-45.5933333333333
FRA 8;2020-12-22;103.480166666667;-44.8623333333333
JPN 11;2020-12-22;98.0373333333333;-46.0886666666667
FRA 50;2020-12-22;88.434;-45.0036666666667
FRA 83;2020-12-22;86.7328333333333;-47.6395
FRA 72;2020-12-22;85.8063333333333;-46.51
FIN 222;2020-12-22;77.0693333333333;-44.7608333333333
FRA 17;2020-12-23;-157.292166666667;-53.2933333333333
FRA 79;2020-12-23;-160.299166666667;-55.0375
FRA 59;2020-12-23;-162.347333333333;-52.9816666666667
MON 10;2020-12-23;-167.33;-52.8798333333333
FRA 09;2020-12-23;-167.725;-53.5343333333333
FRA 01;2020-12-23;-167.664666666667;-52.9643333333333
FRA 1000;2020-12-23;-168.265666666667;-54.4705
FRA 27;2020-12-23;-168.6125;-54.4458333333333
ITA 34;2020-12-23;-169.509333333333;-55.1728333333333
FRA 53;2020-12-23;-173.233;-55.7691666666667
FRA 18;2020-12-23;178.638666666667;-56.5425
FRA 30;2020-12-23;171.3085;-53.7915
FRA 49;2020-12-23;168.845333333333;-53.6948333333333
SUI 7;2020-12-23;133.234;-50.1356666666667
FRA 14;2020-12-23;126.746666666667;-48.3431666666667
GBR 777;2020-12-23;124.660666666667;-48.071
FRA 92;2020-12-23;120.324;-46.0216666666667
33 ESP;2020-12-23;117.767166666667;-45.7833333333333
FRA 71;2020-12-23;113.004166666667;-45.75
FRA 8;2020-12-23;112.449;-45.612
JPN 11;2020-12-23;108.8615;-45.6886666666667
FRA 50;2020-12-23;94.4793333333333;-47.2405
FRA 83;2020-12-23;93.1248333333333;-47.5341666666667
FRA 72;2020-12-23;91.847;-46.692
FIN 222;2020-12-23;83.94;-44.7021666666667
FRA 17;2020-12-24;-150.612833333333;-51.5393333333333
FRA 79;2020-12-24;-151.976666666667;-55.0055
FRA 59;2020-12-24;-158.3645;-51.1646666666667
MON 10;2020-12-24;-161.7155;-54.0838333333333
FRA 01;2020-12-24;-161.737833333333;-54.1128333333333
FRA 09;2020-12-24;-161.818166666667;-53.9415
FRA 1000;2020-12-24;-162.138666666667;-54.4875
FRA 27;2020-12-24;-162.342666666667;-54.5958333333333
ITA 34;2020-12-24;-163.165666666667;-54.807
FRA 53;2020-12-24;-164.2085;-55.3735
FRA 18;2020-12-24;-171.230333333333;-56.1843333333333
FRA 30;2020-12-24;178.105;-54.2051666666667
FRA 49;2020-12-24;174.250333333333;-54.122
SUI 7;2020-12-24;141.846333333333;-52.875
FRA 14;2020-12-24;133.2785;-50.9443333333333
GBR 777;2020-12-24;132.235166666667;-50.4721666666667
FRA 92;2020-12-24;127.312;-46.2731666666667
33 ESP;2020-12-24;125.0075;-45.1605
FRA 8;2020-12-24;123.5355;-46.0001666666667
FRA 71;2020-12-24;121.195;-45.8941666666667
JPN 11;2020-12-24;118.419166666667;-45.5405
FRA 50;2020-12-24;102.989833333333;-45.5228333333333
FRA 83;2020-12-24;102.1555;-45.3556666666667
FRA 72;2020-12-24;98.6296666666667;-45.7665
FIN 222;2020-12-24;90.6436666666667;-43.7491666666667
FRA 79;2020-12-25;-147.015166666667;-53.0705
FRA 17;2020-12-25;-145.421666666667;-49.2573333333333
MON 10;2020-12-25;-153.970166666667;-54.9113333333333
FRA 01;2020-12-25;-154.108333333333;-54.7345
FRA 1000;2020-12-25;-154.552166666667;-54.6288333333333
FRA 27;2020-12-25;-154.788;-54.6023333333333
FRA 59;2020-12-25;-153.974;-51.7648333333333
FRA 09;2020-12-25;-154.888333333333;-54.305
ITA 34;2020-12-25;-155.716666666667;-54.688
FRA 53;2020-12-25;-156.425666666667;-54.8555
FRA 18;2020-12-25;-160.911833333333;-55.6556666666667
FRA 30;2020-12-25;-174.722;-53.6805
FRA 49;2020-12-25;-179.3445;-53.1618333333333
SUI 7;2020-12-25;150.727;-53.7756666666667
FRA 14;2020-12-25;143.397666666667;-51.0681666666667
GBR 777;2020-12-25;142.613;-51.0108333333333
FRA 92;2020-12-25;136.247;-45.5306666666667
FRA 8;2020-12-25;134.969333333333;-45.9923333333333
33 ESP;2020-12-25;133.7725;-45.2698333333333
JPN 11;2020-12-25;123.126666666667;-48.6565
FRA 71;2020-12-25;128.2745;-43.2315
FRA 50;2020-12-25;110.02;-45.6793333333333
FRA 83;2020-12-25;108.423;-44.661
FRA 72;2020-12-25;103.757;-44.7721666666667
FIN 222;2020-12-25;96.312;-44.8661666666667